userName,score,at,content
Pengguna Google,1,2025-04-20 02:41:13,Gak bisa login hoyoverse setan
Pengguna Google,5,2025-04-19 23:42:17,game yg baik dengan alur cerita yg sangat bagus dan menarik. tapi tolong kurangi powercreep dan perbanyak karakter bintang 4 ya!.
Pengguna Google,1,2025-04-19 22:41:37,"gacha busuk, pity terooos"
Pengguna Google,5,2025-04-19 22:36:13,"Game baik banyak hadiah yang diberikan kepada player, tapi saya berharap untuk kedepan nya di adakan duel dengan pemain lain supaya ada kompetitif nya game nya saya rasa seru kalo di adakan, dan buff karakter lawas juga udah mulai ga bisa kepake karakter lama nya"
Pengguna Google,5,2025-04-19 22:23:07,saya suka sunday🗿
Pengguna Google,5,2025-04-19 22:20:15,nooo buat kalian jangan kasih rating ni game jadi kecil dong nanti gw gabisa liat waifu gw lagi woilah perkara 1 ch doang
Pengguna Google,1,2025-04-19 20:46:40,Fu Xuan bini saya
Pengguna Google,5,2025-04-19 18:15:33,"game nya seruh, dan menantang jadi tidak bikin cepeet bosan karena musuh-musuh yang sangat menantang"
Pengguna Google,4,2025-04-19 17:48:34,"OMG YASSSS I GOT CASTORICE MY LOVE MY SAVIOUR!! I ALREADY BUILD HER AND OMGG HER ULT SO COOLL!! I LOVE HER DRAGON, POLLUX!! B-But pls remove power creep i beg you hoyo.. and in the next update.. please take Sunday out of his cage bcs I don't have him yet.."
Pengguna Google,5,2025-04-19 17:18:31,game ini pas saya main karakter saya mati karena level karakter nya lupa di naikin
Pengguna Google,5,2025-04-19 16:43:19,bagus banget banh kewren efeknya
Pengguna Google,5,2025-04-19 16:41:35,gamenya bagus tapi minusnya kalau pakai wi-fi update-update nya itu lama banget😮‍💨😮‍💨😤😤😮‍💨😮‍💨
Pengguna Google,5,2025-04-19 16:04:09,tambahin fitur bikin anak pliss🥰
Pengguna Google,5,2025-04-19 15:52:19,"Happy anniversary! Oh ya, yg rating b1 ada beberapa yang gk main, jadi kaya cuman FOMO kasi b1 doang gara-gara konten di sosmed.tp agak sedih juga si masa semua karakter amphoreus mokad semua"
Pengguna Google,1,2025-04-19 15:47:03,GW MALAH DAPET BLADE ANYINK
Pengguna Google,5,2025-04-19 15:20:54,"bagus banget+banyak bansosnya ,sehat sehat game baik❤️🔥"
Pengguna Google,4,2025-04-19 15:14:36,"nice game, build lumayan gampang, bansos lancar, gacha alhamdulillah win banner. cuman cutscene di hp gw ngeleg🗿"
Pengguna Google,5,2025-04-19 14:53:33,"game ny seru, alur story ny menyentuh, design char ny bagus, dan yg paling penting BANYAK BANSOS😘"
Pengguna Google,4,2025-04-19 14:21:37,Jarang low pity
Pengguna Google,5,2025-04-19 14:18:08,"Buat tombol skip dialog lah, dialognya panjangnya gila banget..."
Pengguna Google,4,2025-04-19 13:37:38,aku kasih bintang 4 karena castorice ku belum pulang selama puluhan kali gacha💔💔. hoyo tolong kasih ak castorice
Pengguna Google,1,2025-04-19 12:48:29,Are you kidding me? No more new 4 stars characters? Edit: Kegoda bansos dikit aja langsung naik ratingnya
Pengguna Google,1,2025-04-19 12:23:41,"nggak ramah f2p, power creep ganas"
Pengguna Google,5,2025-04-19 11:59:02,selamat ulang tahun HSR 🗣️🔥 2 years anniversary
Pengguna Google,5,2025-04-19 11:43:03,game nya bagus dan game play nya seru dan santai dan banyak sekali teka-teki yg sulit sesuai alur cerita nya
Pengguna Google,1,2025-04-19 11:31:42,"char b4 makin dikit,malah kagak ada yg baru di patch sekarang,enemy nya dibuat kekebalan tubuh HP nya badag bet coeg,buat kelarin 1 boss butuh hampir setengah jam karena DPS dah jadoel wowkkwkw,buat lowspender kek saya mah mending buat koleksi Waifu doang dah,ngikutin char yg lagi naik daun mah tar juga keganti lagi sama char baru yg bakal dateng,story nya kebanyakan yapping pula, bangke²"
Pengguna Google,5,2025-04-19 11:08:10,Wuthering wave the best game ever
Pengguna Google,5,2025-04-19 10:49:40,Mabar epep/emel yok bang🗿
Pengguna Google,1,2025-04-19 10:10:02,gamenya berat sama loading screen nya lambuaaaat tolong di ringanin saya tidak bisa main kalo kaya gini 😭
Pengguna Google,4,2025-04-19 10:03:09,menghabiskan storage 😔 tapi bagus sih grapik nya👍
Pengguna Google,5,2025-04-19 09:32:34,keep fighting 🔥🔥
Pengguna Google,5,2025-04-19 08:42:53,banyak keseruannya di game ini
Pengguna Google,2,2025-04-19 07:40:24,game PAY TO WIN 🤣
Pengguna Google,5,2025-04-19 07:29:32,kikir impact
Pengguna Google,5,2025-04-19 04:26:15,"bagus, powercreepnya dikurangin aja"
Pengguna Google,5,2025-04-19 01:56:42,game baik
Pengguna Google,5,2025-04-19 01:43:09,"semenjak update 3.2 jadi force close terus dah, buka bentar langsung keluar jadi ga bisa main. kirain hp gw taunya main zzz lama aman2 aj. tolong perbaiki donk."
Pengguna Google,5,2025-04-18 23:55:04,Tidak ramah untuk hp mid seperti saya💀
Pengguna Google,5,2025-04-18 22:59:12,"game nya bagus, kalau ditanya apa yg kurang mungkin power creep nya terlalu cepat, ga ada fitur nikah, ga ada fitur bisa nyium waifu, ga ada fitur bisa peluk waifu. Tapi overall game nya bagus"
Pengguna Google,5,2025-04-18 21:25:10,"mantep gw dapet castorice modal 10 pity sehat"" developer nya"
Pengguna Google,5,2025-04-18 21:12:56,"Bagus alur cerita di amphoreus semoga panjang alur ceritanya dan seru kaya di blobog durasi panjang dan juga seru, kalo di xianzhou dan penacony okelah ga lama² amat tapi tetap wort"
Pengguna Google,2,2025-04-18 20:05:17,Eventnya sedikit sekali
Pengguna Google,1,2025-04-18 19:36:47,power creep makin gila
Pengguna Google,5,2025-04-18 17:35:43,sangat suka karakternya tapi musuhnya terlalu sulit mohon dipermudah untuk pemula seperti saya
Pengguna Google,5,2025-04-18 16:39:26,"tolong laa, hoyo di perbaiki lgii, naga casto bikin hape gw panass 🗿🗿"
Pengguna Google,2,2025-04-18 14:52:41,"kikir event, kikir 4*, kikir f2p option,penyakit power creep gila, tiap patch wajib ghaca, gk ghaca gk bisa clear reward end game, story oke tapi isinya cuma dialog berjam-jam. teknik mareking sih teknik marketing, tapi jangan lupa ini game f2p, kalo gini terus bisa hilang peminatnya"
Pengguna Google,5,2025-04-18 14:00:47,kerenn
Pengguna Google,1,2025-04-18 13:31:58,Setiap ada cutscene kok jadi patah-patah ya?
Pengguna Google,5,2025-04-18 13:15:15,selamat anniversary ke 2!!!
Pengguna Google,3,2025-04-18 13:08:38,moc terlalu susah buat f2p
Pengguna Google,1,2025-04-18 12:52:49,"KURANG AJAR, DIKASIH HARD PITY TERUS!!!"
Pengguna Google,1,2025-04-18 12:50:49,"-4, Butuh Tombol Skip"
Pengguna Google,5,2025-04-18 12:38:41,"bagus banget banyak jg skin nya dan menarik,jadi ga bosen deh"
Pengguna Google,1,2025-04-18 12:24:35,"I will stop playing this game, I have played this game since the beginning of the game being launched, I really like this game, but this game has changed, it is very sad to think about it"
Pengguna Google,5,2025-04-18 10:55:05,Honkai: Star Rail 😐
Pengguna Google,2,2025-04-18 10:51:25,"Game udah bagus, tapi aku punya saran. Sebagai player lama, HOYOVERSE-Harap jangan sering rilis karakter karakter baru yg bikin karakter lama jadi kena POWERCREEP. Kalo udh cape farming berminggu minggu buat build karakter, malah rilis karakter baru yg basenya lebih OP daripada karakter sebelumnya, sia2 dong? terus-HP musuh kena buff besar besaran, yang balik lagi ke point utama-membuat karakter lama jadi kena powercreep."
Pengguna Google,2,2025-04-18 10:10:03,"saya hanya memiliki satu akun di device saya, dan saya telah menyelesaikan seluruh story utama di game, karna memori device saya yang semakin menipis maka saya menghapus data quest yang sudah lalu (fitur game) namun barusan ketika saya login, saya di suruh men-download ulang data kurang lebih 8gb yang telah terhapus seolah-olah saya mengganti akun ke akun yang belum menyelesaikan story. padahal selama ini tidak pernah terjadi seperti ini."
Pengguna Google,5,2025-04-18 08:14:38,keren
Pengguna Google,1,2025-04-18 08:02:42,udah pensi sih tapi gapapa lah ikutan bintang 1
Pengguna Google,5,2025-04-18 07:26:58,gamenya bagus banget. banyak bansos
Pengguna Google,5,2025-04-18 06:09:13,"Game nya bagus kok masih bisa di mainin, oiya gua omongin bagi para player ya kalok emang story dari game nya ini jelek/ngebosenin ya gak ush main game ini. Game nya ini cuman untuk para player yg ingin rasanya main game RPG, bukan cuman ingin main battle di dalam game nya doang. Gua omongin sekali lg buat player yg minta skip button, gak ush main game ini, main togel aja sana biar singkat idup lo lo semuanya."
Pengguna Google,1,2025-04-18 04:59:57,"RATE GACHA AMPAS, UDAH 3 PATCH DI 78 SEMUA DAHLAH MALAS MENDING MAIN PB"
Pengguna Google,1,2025-04-18 03:20:37,"hello dev, did u know what is GLOBAL PASSIVE ?"
Pengguna Google,4,2025-04-18 00:20:53,nice
Pengguna Google,1,2025-04-17 23:32:41,"Game nya bagus. Detail karakter nya juga oke. Cuma semakin update, pity gacha char dan lc nya semakin hard, saya new player, gaca tribbie saja kena hard pity di 80 sekarang gaca castorice kena hard pity di 110. Apala ini game, gaca nya hard banget, kasian player new, hoyo hoyo. Belum lagi sekarang boss nya kena hp inflation, sekali tebas tim ku langsung mati, dah gitu char nya kaya ngga ada damage samsek ke boss, hoyo hoyo."
Pengguna Google,5,2025-04-17 22:15:39,makasih hoyo. plin plan pity gacha nya
Pengguna Google,5,2025-04-17 20:40:11,yang bilang jelek lu harus coba sieh jgn modal fomo😹😹
Pengguna Google,5,2025-04-17 20:31:09,"kechee, aku Sukak ni game yang kasih bintang 1 tu fomoo"
Pengguna Google,5,2025-04-17 18:19:07,my wife is in this game so i give 5 star
Pengguna Google,1,2025-04-17 17:42:55,game kikir 🤡
Pengguna Google,5,2025-04-17 17:35:35,"game nya bagus, game play nya enak, menikmati. sampai teman saya ketiduran pass farming saya juga tidur, karna santai nya mantap"
Pengguna Google,5,2025-04-17 17:25:54,"Game yang bagus (dari segi desain karakter, latar tempat, story dan event) sudah bermain 1 tahun diawal bermain serasa mudah walau pernah uninstal karena pemahaman game saya buruk. akhirnya setelah 1 bulan gk main buat rindu download lagiXD btw saya awal download karena desain logo game marcht 7th 😁 bro hoyo kapan marcht 7th kembali sadar guw kangen yapping dia (╥﹏╥)"
Pengguna Google,1,2025-04-17 16:39:34,😡🍠
Pengguna Google,1,2025-04-17 15:48:52,PEAK GAMEEE😈💦
Pengguna Google,5,2025-04-17 15:33:08,Nice Global Passive hoyo!
Pengguna Google,4,2025-04-17 15:20:25,Sehat-sehat game baik 😁
Pengguna Google,1,2025-04-17 15:19:14,"capek main nih game, setiap gacha pasti harus 'rateon' dulu baru bisa dapat karakter yang aku mau, udah disiksa 'rateon' eh malah ketambahan 'hardpity', capek banget"
Pengguna Google,5,2025-04-17 15:09:37,"game mobile terbaik menurut gw, lebih suka HSR daripada Genshin Impact, karena lebih dermawan dan ga pelit bagi stellar jade, desain char sangat bagus, dan gamenya bukan cuma bertarung doang, tapi ada back story, gacha, dan bisa farming relic sama stellar jade euy 😋 (Plis gw mau bgt Sunday sama kafka sama Clara sama mydei sama AH POKOKNYA GUWA MAU SEMUANYA) edit: baru juga dibilang mau Clara sama mydei, langsung dapat + bonus Castorice 😨"
Pengguna Google,4,2025-04-17 14:56:10,woi lah hoyoverse kasih aku karakter castorice lah plis lah ya plis bangat udh gacha 80x gk dapat masnyallah pelit bet gacha di honkai star rail bansos ya sih cair mulu tapi gacha ya loh plis lah hoyo akun 1 ku ilang gara² ente yang karakter lama padahal udh kait google lo plis kasih karakter castorice plis ya
Pengguna Google,4,2025-04-17 13:46:15,B aja
Pengguna Google,1,2025-04-17 12:55:48,"yang bener aja power creep secepat kilat tapi gacha gak ngotak, 1 chara doang 147 pull belom dapet, belum lagi lc signnya"
Pengguna Google,5,2025-04-17 12:37:33,GG ANJR
Pengguna Google,5,2025-04-17 12:18:48,game baik terimakasi
Pengguna Google,1,2025-04-17 11:55:15,Nunggu Customer Service Lama 2 Hari aja belom Bales kemaren Juga Hubungin pas bales udah ditutup mau balas nya Jelek deh👎
Pengguna Google,1,2025-04-17 11:53:23,mau login kga bisa jaringan error Mulu ngapa si ni game anjg
Pengguna Google,5,2025-04-17 11:28:11,seru👍
Pengguna Google,5,2025-04-17 11:10:02,kurangnya cuman di powercreep aja sih
Pengguna Google,1,2025-04-17 11:03:23,sekarang jadi kikir
Pengguna Google,5,2025-04-17 10:21:28,"lebay lu yg bilang powercreep,apalah.itu mah skill issue"
Pengguna Google,5,2025-04-17 08:25:09,"gamenya seru, cuman frame drop kalo castorice brust hehe, mantap lah pokonya"
Pengguna Google,5,2025-04-17 08:00:25,game bagus
Pengguna Google,5,2025-04-17 07:45:47,"tolong tambahkan bintang 4 nya dong, makin ke sini makin dikit B4 nya"
Pengguna Google,1,2025-04-17 07:41:37,Bagus
Pengguna Google,3,2025-04-17 06:53:44,"tolong beri item untuk me reset karakter , karena sulitnya mencari resource yang membutuhkan energi yang banyak"
Pengguna Google,1,2025-04-17 06:39:58,"this game is full ""yapping"" rn endgame = must pull new char the old character is not relevant anymore, zonk investment"
Pengguna Google,5,2025-04-17 06:33:50,"alur cerita bagus, desain karakter unik, dan animasi yang baik membuat tidak mudah bosan"
Pengguna Google,5,2025-04-17 06:07:58,"THANKS DADDY HOYOVERSE, FOR ALL Characters 😘🤍🤍🤍🤍"
Pengguna Google,4,2025-04-17 05:56:24,"kurang bersyukur apa coba sebagai player f2p gw dapet castorice sama LC , tapi bugnya bikin ngakak 🤣🤣😂"
Pengguna Google,2,2025-04-17 05:11:50,"game tidak dapat dimainkan, padahal handphone mendukung untuk memainkan game ini"
Pengguna Google,5,2025-04-17 04:38:09,mantap
Pengguna Google,2,2025-04-17 04:28:30,"untuk chara nya bgus² desain, battle, ok lh, note : cuman yang bikin menjengkelkan tuh story nya terlalu panjang, bertele-tele sampai bikin boring. NPC pada angkuh, MC serasa jadi babu diasingkan. banyak dialog sedikit aksi, dikit"" ngobrol udah gitu baru aja jalan dikit eh ngobrol lagi mana panjang lagi, gitu aja terus sepanjang jalan hdeh.. berharap si ada tombol skip nya lh, cape tap tap layar. udah kaya GI ini mah"
Pengguna Google,5,2025-04-17 03:42:32,THANK YOUUUUU MIHOYOOOOOOOOOOOO
Pengguna Google,5,2025-04-17 03:16:20,"yahahaha yg ngatain global passive ngacaukan meta pas dapet casto senyum-senyum tuh,"
Pengguna Google,5,2025-04-17 01:36:23,bagus
Pengguna Google,5,2025-04-16 23:06:46,"kurang2i powercreep nya, perbanyak event, kurangi story yg yapping... overall ok"
Pengguna Google,5,2025-04-16 22:59:30,"game terbaik menurut ku, story nya bagus gg gemink. suka banget sama story penacony, penacony peak so bad dude I love it."
Pengguna Google,3,2025-04-16 22:57:31,Segala hal udh bagus cma 1 kekurangan nya PENYAKIT POWERCREEP GILA nya terlalu gilak
Pengguna Google,5,2025-04-16 22:52:24,"game bagus,saye suke,cwk nya jg ckp."
Pengguna Google,1,2025-04-16 21:53:05,udh hard pity kalah rate off lagi
Pengguna Google,1,2025-04-16 21:47:59,"Terlalu pelit, rate off 2x jadi males main lagi. Musuh makin susah, powercreep, inflasi darah musuh. Asli males banget sampe gw uninstall, Thanks.."
Pengguna Google,2,2025-04-16 20:25:15,"Why hoyo why, give us support controller for android 😑 boring to much yapping"
Pengguna Google,2,2025-04-16 19:41:40,"Tolong dong kasih fitur ganti gender, saya pengen ganti ke caelus"
Pengguna Google,5,2025-04-16 19:28:42,"cut secene,nya bagus banget karakter dan yang paling utama bansos nya lancar saya juga di kasih Castorice ,1 x spin,sama like con nya 1x spin juga tapi tolong Castorice like con rekomendasi nya di tambahin lagi kasihan player Jade nya pas Passan ,jadi like con nya pake yg kurang cukup demage ,tolong Sekali mihoyo"
Pengguna Google,5,2025-04-16 18:56:51,Penulisan ceritanya cukup bagus bisa ditingkatkan lagi untuk klise dan juga Kompleks dalam perceritaan setiap karakter. dan juga saya cukup suka dengan sistem pertarungan dari Honkai: Star Rail ini sendiri yyang berupa turn base sehingga saya tidak terlalu capek saat memainkannya dan juga visualisasi setiap karakter yang menurut saya sangat baik
Pengguna Google,1,2025-04-16 18:46:53,"parah udah gaca lebih dari 90 pity, bahkan sampai 11 kali dapet ungu masih blum dapet karakter bintang 5"
Pengguna Google,5,2025-04-16 18:25:14,"Lovely,"
Pengguna Google,4,2025-04-16 18:23:58,"di patch sekarang jadi ngelag bangett, padahal udah deket wifi dan memori masih amann :("
Pengguna Google,1,2025-04-16 18:22:11,download data gagal mulu goblokkkk padahal internet jalan lancarr
Pengguna Google,1,2025-04-16 18:02:28,please tambahin fitur bikin anak atau bisa bikin misi ngedate waifu
Pengguna Google,5,2025-04-16 17:42:35,saran saya di chipset helio g85 di usahakan biar lancar grafiknya jangan patah2. tapi untuk game bagus seru
Pengguna Google,5,2025-04-16 17:17:17,"Plis gift me luck, i need luck"
Pengguna Google,4,2025-04-16 16:46:49,"overall dari keseluruhan gameplaynya mulai sekarang makin menarik, tapi saran saya tolong di optimalkan lagi untuk pemakai grafisnya. masih selalu banyak bug saat battle maupun explore"
Pengguna Google,1,2025-04-16 16:08:35,makin kesini game nya bener-bener nyuruh kita cuman buat gacha karakter baru.
Pengguna Google,5,2025-04-16 15:47:39,"gamee baik, baruu main dapat castorice di pity 20😋"
Pengguna Google,1,2025-04-16 15:32:47,BANG UDAH BANG CAPE SAYA NGULI DI KASI CLARA
Pengguna Google,5,2025-04-16 15:18:16,BAGUSSSS SUKAK
Pengguna Google,5,2025-04-16 13:33:01,GLOBAL PASSIVE‼️‼️
Pengguna Google,5,2025-04-16 13:31:22,makasih buat mihoyo karena udah ngerilis in castorice
Pengguna Google,4,2025-04-16 13:19:27,"bagus le, untuk segi story,desain character,animasi dll sudah sangat bagus tapi kurang fitur skip story aja 😛"
Pengguna Google,5,2025-04-16 13:03:24,gamenya bagus tapi kalo bisa bikin lebih banyak tantangan lagi didalam gamenya
Pengguna Google,1,2025-04-16 12:21:58,tok hapok kalah rate off pity 80 sad
